checkin_info.9-0,checkin_info.9-1,checkin_info.9-2,checkin_info.9-3,checkin_info.9-4,checkin_info.9-5,checkin_info.9-6,checkin_info.20-2,checkin_info.20-3,checkin_info.20-0,checkin_info.20-1,checkin_info.20-6,checkin_info.20-4,checkin_info.20-5,checkin_info.5-4,business_id,checkin_info.12-1,checkin_info.12-0,checkin_info.12-3,checkin_info.12-2,checkin_info.12-5,checkin_info.12-4,checkin_info.12-6,checkin_info.15-6,checkin_info.15-4,checkin_info.15-5,checkin_info.15-2,checkin_info.15-3,checkin_info.15-0,checkin_info.15-1,checkin_info.17-1,checkin_info.22-4,checkin_info.22-5,checkin_info.22-6,checkin_info.22-0,checkin_info.22-1,checkin_info.22-2,checkin_info.22-3,checkin_info.11-2,checkin_info.11-3,checkin_info.11-0,checkin_info.11-1,checkin_info.11-6,checkin_info.11-4,checkin_info.11-5,checkin_info.16-5,checkin_info.16-4,checkin_info.16-6,checkin_info.16-1,checkin_info.16-0,checkin_info.16-3,checkin_info.16-2,checkin_info.1-0,checkin_info.1-1,checkin_info.1-2,checkin_info.1-3,checkin_info.1-4,checkin_info.1-5,checkin_info.1-6,checkin_info.7-3,checkin_info.7-0,checkin_info.7-1,checkin_info.4-1,checkin_info.4-0,checkin_info.4-3,checkin_info.4-2,checkin_info.4-5,checkin_info.4-4,checkin_info.2-5,checkin_info.2-4,checkin_info.3-3,checkin_info.7-4,checkin_info.7-5,checkin_info.19-2,checkin_info.19-3,checkin_info.19-0,checkin_info.19-1,checkin_info.19-6,checkin_info.19-4,checkin_info.19-5,checkin_info.2-3,checkin_info.2-2,checkin_info.2-1,checkin_info.7-2,checkin_info.5-5,checkin_info.5-6,checkin_info.2-0,checkin_info.7-6,checkin_info.5-1,checkin_info.5-2,checkin_info.5-3,checkin_info.3-2,checkin_info.2-6,checkin_info.21-6,checkin_info.21-5,checkin_info.21-4,checkin_info.21-3,checkin_info.21-2,checkin_info.21-1,checkin_info.21-0,checkin_info.8-5,checkin_info.8-4,checkin_info.8-6,type,checkin_info.8-0,checkin_info.8-3,checkin_info.8-2,checkin_info.5-0,checkin_info.17-0,checkin_info.8-1,checkin_info.17-2,checkin_info.17-3,checkin_info.17-4,checkin_info.17-5,checkin_info.17-6,checkin_info.14-3,checkin_info.14-2,checkin_info.14-1,checkin_info.14-0,checkin_info.14-6,checkin_info.14-5,checkin_info.14-4,checkin_info.4-6,checkin_info.13-4,checkin_info.13-5,checkin_info.13-6,checkin_info.13-0,checkin_info.13-1,checkin_info.13-2,checkin_info.13-3,checkin_info.10-6,checkin_info.10-5,checkin_info.10-4,checkin_info.10-3,checkin_info.10-2,checkin_info.10-1,checkin_info.10-0,checkin_info.3-5,checkin_info.23-1,checkin_info.23-0,checkin_info.23-3,checkin_info.23-2,checkin_info.23-5,checkin_info.23-4,checkin_info.23-6,checkin_info.6-5,checkin_info.3-0,checkin_info.0-5,checkin_info.0-4,checkin_info.0-6,checkin_info.0-1,checkin_info.0-0,checkin_info.0-3,checkin_info.0-2,checkin_info.3-6,checkin_info.6-6,checkin_info.3-4,checkin_info.6-4,checkin_info.6-3,checkin_info.6-2,checkin_info.6-1,checkin_info.6-0,checkin_info.3-1,checkin_info.18-6,checkin_info.18-5,checkin_info.18-4,checkin_info.18-3,checkin_info.18-2,checkin_info.18-1,checkin_info.18-0
1,,2,,2,1,4,1,3,1,2,4,3,2,,IfCZxeFnC0CND83jpdG-7g,,3,,2,5,,1,5,1,2,,1,2,1,6,1,1,1,,2,1,,2,1,2,1,1,1,1,1,3,4,7,3,3,6,,,,,,,,1,1,,,,,,,,,,1,1,,4,2,2,6,8,4,5,2,1,,1,,,,,,,,,,,1,1,1,4,,4,5,1,,checkin,,1,,,9,,10,3,3,3,4,,1,,1,3,6,2,,1,6,3,3,3,,1,2,3,,1,1,2,,,1,1,,,2,,,,,2,,,1,,,,,1,,,,1,,,,2,1,5,1,8,8,2
,,,,,,,,,,,,,,,Z4rxH5bkW7g9PCIY6A4u1A,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,1,1,,,,,,,,,T5LbVJHSyafrUpVpamSifg,,,1,,,,,,,1,1,,1,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,checkin,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,,,,,,,2,,,,2,3,,3FhHnU7Mq8KcyWiWKH0RzA,,2,,,2,1,2,,,,1,,,,,,,,1,,,,1,,,,,1,,1,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,2,,1,,1,1,,,,,,,,,,,,,,,1,1,1,1,,,,,,checkin,,,,,3,,,,2,1,4,,1,,,,1,,,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,7,1,2,2,3
,,,,,,,3,,2,2,3,3,5,,DUDX6e_9RPEdyvyJ88w4sA,,3,,,,1,,2,1,,,1,1,,2,3,,1,,1,,,,,,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,5,1,1,,,,,,,,,,,,,,1,4,2,2,1,2,3,,,,checkin,,,,,2,,3,1,2,2,,,,1,,1,1,,,2,,3,1,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,5,1,2,1,5,
1,,,,1,3,,,,,1,,1,,,TCIVUf1frqLehZbaUnuQzQ,1,3,5,1,2,3,,,,,1,,1,,,,,,,,,,4,1,2,4,,3,,,,,,,,,,,,,,,,3,,3,,,,,,,,,,4,1,,1,,1,,,1,,,,2,,,,,,,,,,,,,,,,,,1,,checkin,,2,,,,,1,,,,,,,1,,,3,1,,,,,,1,1,1,1,1,5,1,,1,1,,,,,,,,,,,,,,,,,,,,,2,2,1,1,,,2,,,,1,,
2,1,,,1,,,1,1,2,,,1,,,5OKffUNl_FrUXTqgZFCejg,,,3,1,1,3,6,,,2,1,,1,,,3,2,,2,,,1,,1,2,2,1,1,,,,2,1,,,,1,1,,1,,,2,1,,2,,1,3,,,,2,,,,1,,2,4,1,1,5,4,4,1,2,,,,2,2,,,,,2,1,2,,1,,3,1,,,2,checkin,1,1,2,,,2,3,1,2,3,1,1,,1,,,4,1,1,2,3,2,1,1,,1,1,1,2,,1,,2,1,2,3,1,1,1,1,,2,3,,3,1,,1,2,3,1,,,,,1,,,1,4,1,2,3,2,2,1
,1,2,1,5,5,2,1,,,1,3,,,3,zAoFrUwRVdSrvYWNB5e5Jw,2,3,5,6,1,3,5,3,1,,3,3,,2,2,1,1,2,2,4,3,2,3,2,4,2,,4,1,1,2,2,1,1,2,3,,,,,,,,1,2,,,,,,,1,,,,,,4,4,,1,1,3,2,,,,,,,,,,,,,,1,,2,,2,2,1,1,3,4,checkin,,3,2,,1,2,2,2,1,1,1,4,3,3,5,3,3,3,,9,1,2,4,,5,1,2,1,1,4,,,1,,1,1,,,1,,,1,,,1,,,,,,,1,,2,1,,,,,3,4,3,2,2,,2
,,,,,,,,1,1,,3,,,,iRi5YmSskdL-nAkQVtxDWQ,,,,,,,,2,,,1,,,,,1,1,2,2,,2,,1,1,,,,,,,,4,1,2,1,,1,,,,,,1,,,,,,,,,,,,,,,2,,,,7,,,,,,,,,,,,,,,,4,,1,,1,,,,,,checkin,,,,,,,,,,,13,1,,,,1,2,,,,,,,,,,,,,,,,,,,,1,1,,1,2,,,2,1,1,1,,1,,,,,,,,,,,9,,1,1,,1,1
,,1,,1,,,,1,,,,1,,,0wP1vwgpnRo45coN4G7XZA,2,1,1,,2,,,,1,,1,,1,,1,,1,1,1,1,1,,3,,,2,,1,,1,,,,,,1,,,1,,,,,1,,,,,,1,,,,,,2,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,checkin,1,,1,,,,,1,1,2,,1,,1,1,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,9,2,15,,,1,2,,,1,,1
,,2,1,1,1,2,1,3,3,2,,2,4,,FfGdMZAtiO3vy8N5rszKwQ,3,3,3,,5,1,3,1,1,2,2,1,3,1,3,7,3,1,1,1,3,5,2,1,4,4,2,2,3,3,,8,1,4,,1,,1,2,3,,1,,1,1,1,,,,,,,,2,,,1,2,2,3,3,3,1,3,2,,1,3,,,,,,,1,,,3,6,3,2,2,1,6,1,1,1,checkin,1,1,2,,6,2,4,1,3,3,3,,1,3,1,1,3,2,,,,7,3,2,3,2,1,4,1,1,1,1,1,1,2,1,2,2,1,2,3,,,3,2,,3,2,,2,,,,,,1,,,,1,5,4,3,2,7,8
,1,1,1,,,,,1,1,1,1,,,,NmYTwkqyaCtEg3wifBkxkw,1,,1,1,2,,,,,1,,,,,,,,,,,,,1,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,1,,1,,,,checkin,,,,,1,,2,2,2,2,,,1,,,1,2,1,,,1,,,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,1
,,,,,,,7,2,1,3,,4,4,,Oqb-MBYAmYUJLKwbwpQUEQ,6,9,8,5,15,9,2,,6,6,6,1,2,1,9,,,,,,1,,3,1,3,6,1,4,2,2,5,2,5,3,2,1,,,,,,,,,,,,,,,,,,,,,,6,3,6,8,,12,14,,,,,,,,,,,,,,,,1,,,,,,,,checkin,1,,,,6,,2,5,7,5,,3,4,3,3,,10,5,,8,11,,4,6,3,3,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,8,8,6,6,5,7
,,,,,,2,6,3,2,1,4,6,4,,r8CwFUEQtL8gAT9KHnNhuw,1,,2,5,3,3,4,3,3,4,,3,1,,1,8,4,,2,,1,1,2,3,1,1,4,5,1,2,4,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,3,5,9,2,3,6,5,,,,,,,,,,,,,,,7,4,3,3,1,2,1,,,checkin,,,1,,18,,2,6,11,4,3,,1,,,7,4,,,1,6,6,1,1,1,,3,,4,1,1,4,1,,1,,,,1,1,,,,2,,1,,,,,,,,2,,1,,,,5,7,7,4,2,3,1
,,,,,,,,1,,1,,1,4,,Uypstpws9BmDRT7mEMaXVQ,,1,2,1,1,,1,,,1,,,,1,1,,,,,,,,,,2,1,1,1,1,2,3,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,4,2,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,2,2,2,3,1,,1,,,6,,,,1,3,2,,2,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,1,,,1
,,,,,,,2,1,,1,1,4,4,,3rNsz7qxJTyyQPGUYGDmsg,1,1,3,,1,,2,1,,2,1,,3,,,,,1,1,,,1,,3,,,,,,1,2,,1,1,,1,,,,,,,,,1,,,,,,,,,,,,,5,,2,3,3,4,3,,,,,,,,,,,,,,2,,1,,2,,,,,,checkin,,,,,2,,3,,5,4,4,,,,1,2,2,1,,,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,6,3,3,6,1,3
,,,,,1,,2,,,,,1,2,,GIOrbXyNmF332SWArLURNA,,,,,,,,,,,,,,1,,2,,1,,,,1,,,,,,,,,,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,1,1,2,,,,,,checkin,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
,,,,,,,1,2,3,2,3,,,,htIMKHDjCIHJALQOdY1keA,1,,1,,,,1,,,,1,1,2,,1,,,1,,1,,,1,1,,1,1,1,1,,,,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,4,,1,5,2,3,,,,,,,,,,,,,,,4,,1,1,1,,,,,checkin,,,,,,,,1,3,3,4,,,,1,4,1,1,,,1,2,2,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,5,1,2
,,1,,,1,,,,,,,,,,-JpZiiGPKOuCEiODGNyovw,,,,,,,2,,,,1,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,1,,,,,2,1,,,,,1,,,,,,,,,,,1,1,,checkin,,,,,,,1,,,,,1,1,,3,,,,,,,,2,1,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,2,1,,
,2,1,,,2,5,1,,,,,3,,,tteHjtbjQfWnJgFe4jPoMA,1,,1,,3,,1,2,6,3,1,,1,5,3,,1,,,,,,,,3,1,4,1,4,5,8,4,2,3,2,5,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,2,,,,,,,,,,,,,,1,,,,,,,1,,2,checkin,,,,,2,,2,4,8,3,3,1,,,,,1,1,,,3,2,1,,,,1,3,4,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,8,2,1,1,1
,,,,,,,,1,,,,,,,1LjuIrLNPrIi_ZUwr7qFKA,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,1,,,,,,,,,,,1,,,1,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,1,,1,,1,2,,,,,,,,,j61tzz0XkdFV8YUBZNNzhw,,,1,1,1,,,1,,,1,,1,,1,,,,,,,,2,1,,2,,1,,1,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,2,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,1,2,2,2,3,4,1,,9x0rvR9SSX5mO1vUqx_hnQ,4,2,5,4,4,3,3,,,2,2,1,,,1,,1,1,,,,,1,3,1,,,4,2,,3,6,1,,2,5,,,,,,,,1,,,,,,,,,,,,1,,4,2,6,1,1,1,2,,,,,,,,,,,,,,1,1,,,,,,,,,checkin,,,,,3,,2,3,1,1,1,2,1,,,1,,,,2,1,,7,1,,2,1,,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,5,2,2,,2
,,,,,,,,,,,,,,,75n7FVIObWM3iMf95duQOw,,1,1,1,1,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,checkin,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,1,,,,,,,,,,,,1,,1,,,1
,,,,,,,3,,1,,,,,,NQrkH6JdXrio2agFr1wIAw,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,5,3,,,,,,,,,,,,,,,,,1,,1,,,,,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,
,,,,,,,7,14,9,7,15,20,17,,3AMFoTdFm7j2bocSpm7Xxw,2,3,4,3,1,2,10,2,3,5,1,2,2,3,16,10,6,1,,1,2,,3,,1,4,5,,,16,16,3,6,6,10,7,,,,,,1,,,,,,,,,,,,,,,,11,11,10,9,20,23,11,,,,,,,,,,1,,,2,5,19,8,7,7,3,2,,,,checkin,1,,,,9,,14,8,30,16,17,,3,3,1,3,5,4,,5,4,4,3,4,4,4,1,1,,,,,,,1,1,1,,3,4,,,,,1,,1,,1,,,,,,,,,,,15,17,25,12,16,16,15
,,,,,,,1,,3,,,,,,R0NZF7JmXWGTdu7EX-CAKA,,,,1,1,,1,,,,,,,,,,,,,,,,,,1,,,,,3,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,1,,,1,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,
1,1,,1,1,,,,1,2,,1,1,,,SAS7V55TcgZSTJ21ZnXqmQ,2,3,3,1,,1,2,2,2,1,2,2,2,,,,,,,,,,2,,,2,3,,,,4,5,2,,3,9,,,,,,,,1,,,1,,,,,,,,,3,1,,3,2,1,1,2,2,,,,1,,,,,1,1,3,,,,,,,,,,,,2,checkin,,1,,,,,1,3,3,1,,,,2,2,1,,2,,4,,2,,,1,3,,2,5,3,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,2,1,,,
,,,,,,,2,7,4,4,3,8,6,1,etYqrJTCE2_yMxhqdnGd0A,2,1,4,1,,2,2,2,1,6,,,5,1,,4,6,5,,2,1,3,3,,,1,2,2,,1,3,2,1,4,2,4,,,2,,,,,,,,,,,,1,,,,,,,1,2,1,,7,2,4,1,,,,,,,,,,,,1,1,6,5,1,1,1,3,,,,checkin,,,,,2,,5,1,2,4,4,2,1,1,2,4,2,4,,1,4,2,2,2,4,1,1,1,,,1,,,,1,2,,2,2,1,2,1,,1,2,3,,,,1,,,,,,,,,,1,1,1,1,4,1,6
,,,,,,,,2,1,,,1,2,,ImVx220_Pcp2iB5uworODw,1,3,,2,3,2,2,2,,,,,,,,,,,,,,,1,3,2,2,1,4,1,4,1,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,,2,1,1,,2,5,9,,,,,,,,,,,,,,,,1,,,,,,,,checkin,,,,,,,2,,3,2,2,1,2,1,,1,5,1,,1,,2,1,2,2,2,,2,1,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,3,4,,2,1,2
1,4,,1,1,2,3,1,,,,,1,,,gOvePNZVP2jU9vnj6gmYqA,,3,1,,,1,1,1,,,,1,,,,,3,,,,1,1,,,2,1,3,,2,1,2,2,,,1,,1,,2,1,1,1,2,1,2,,,1,,,,,3,1,,,,2,,,1,1,,,,,1,,,,2,1,,2,,,2,,,,,,,1,1,1,1,checkin,1,2,2,,,3,,,1,1,2,1,2,3,1,,1,,,1,1,3,,,,,,1,1,1,,1,1,,,,,1,1,,1,,,2,1,,,,,1,1,,1,,1,,,,,,3,1,1,,,1
,,,,1,,,,1,,,,,,,AzAhKj7lp3_c46BlWWGGRQ,1,,,,,2,1,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,2,,,,,,1,,,,,,,2,,,,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,1
3,1,1,,2,1,,,,,1,,3,,,WVW9LWGWy2lJvDaakjkP5Q,1,1,2,2,2,1,1,,3,1,,3,2,1,,2,3,,1,1,,,1,,,1,1,1,1,1,1,1,1,,3,1,1,,2,,2,1,1,,,1,2,2,,,1,1,1,,,,,4,,,,,1,,,,,,,,,2,,,1,,,,1,,,,1,1,,1,,checkin,1,,,,1,3,,3,1,1,,3,3,,,,,1,1,3,1,,,1,2,1,,1,,,2,1,2,1,1,,,,2,,,1,1,3,1,1,,,,,2,,,,,,,1,2,,1,2,1,1,,
,,,,,,,,,,,,,,,2A1764Mly4f-WEysgPgZFw,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,14,14,11,11,17,25,11,,Pzj5ow6I8eQI2iGnFziGLw,9,7,9,9,10,12,,3,1,2,2,2,1,1,3,15,5,11,9,6,6,7,2,1,6,6,,2,2,2,2,2,1,,,1,,,,2,2,4,3,,,,,,,,,,1,,,,,12,20,16,13,13,12,19,1,,,,,,,,,,,,,7,18,10,7,7,5,13,,,1,checkin,,,,,10,,8,6,10,11,22,1,2,3,9,7,8,4,,12,17,10,9,4,6,6,1,2,,1,,,1,,7,6,5,11,7,6,6,,,12,2,7,3,6,5,1,,,,,,,,,,19,10,16,6,4,6,7
,,,1,,,,,,,,,,,,rn11_6DgYHyzrk-HxqwXcQ,,,1,,,,,1,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,1,2,1,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,
,,,,,,,1,2,3,,2,4,7,,WyJRPTn2FCFdj2cYT9pqyw,9,5,10,9,9,8,4,1,1,,1,1,1,1,1,,2,,1,,,,7,9,7,7,1,1,7,,1,1,2,6,1,2,,,,,,,,,,,,,,,,,,,,,,11,2,3,3,5,7,4,,,,,,,,,,,,,,,6,1,4,1,1,1,,,,checkin,,,,,2,,3,1,2,3,4,1,,2,2,3,1,3,,2,5,1,4,2,3,3,,,,5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,4,6,4,5,2,4,1
,,,,,,,2,4,,3,5,2,2,,VbXy3tH5RAu7HjT7VeMMgA,3,3,2,3,2,7,11,4,2,,,,1,,2,1,,,,,,,5,7,2,4,6,4,1,4,3,3,,1,1,2,,,,,,,,,,,,,,,,,,,,,,1,3,3,3,9,5,3,,,,,,,,1,,,,,,,1,2,,,,1,,,,checkin,,,,,3,,1,1,7,7,11,1,,1,,3,2,,,,2,6,1,,3,1,,,1,1,3,1,3,,,,,,,,,,,,,,,,1,,,1,,,,,,,,6,3,16,1,6,5,1
,,,,,,,,,,,,,,,_GVK1KdgStn5ch43RyWF1A,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,,3,2,4,8,3,1,3,4,4,,DcmPp2mvx6jAMHWFxgyORg,2,7,3,2,5,2,7,5,2,3,1,,3,5,8,,,,,,,2,4,,,1,5,1,,6,1,4,6,4,3,2,,,,,,,,,1,,,,,,,,,,,,1,3,3,3,4,3,6,2,,,,,,,,,,,,,,4,6,,1,6,2,1,3,,,checkin,2,,1,,5,3,6,3,3,3,5,4,2,1,7,7,5,3,,1,2,6,3,3,3,3,5,1,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,10,6,5,8
,,,,,,,,,1,,1,1,,,Wd2CPmLSeQTQMC9x1_Q_5w,,3,2,,4,,1,1,2,2,1,,,,6,1,,,,,,,,3,2,,,2,2,4,2,1,2,1,3,2,,,1,,,,,,,,,,,,,,,,,,,3,4,3,2,1,4,8,,,,,,,,,,,,,,,,,,,1,,,,,checkin,,,1,,3,,4,2,6,2,1,4,,,,,,1,,1,1,,1,1,,2,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,4,4,3,3
,,,1,1,2,1,1,1,,,,,,,6SWknDhTfrw3NyywMCyZJg,1,,,1,1,2,1,2,1,,,,1,1,3,,,,,,,,,1,,1,3,,,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,1,1,,,,,,,,,,,,,,,,,,1,,,2,,2,checkin,,,,,,,2,,1,3,2,1,1,,,3,1,,,,1,2,1,,1,,3,1,3,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,2,1,2
,1,,,,1,,,,,,3,,1,,57RwRDqYrGrYJc2wwTgHLw,,,,1,1,,1,1,,2,,,,1,1,,,,,,,,2,,,1,2,4,,,,,1,,1,2,,,,,,,,2,,,,,,,,,,,,2,2,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,checkin,2,,1,,1,1,,,3,,,,1,,,1,2,1,,2,,1,1,,,,,,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,2,,,,,,1,1,1,1
2,,,1,1,6,2,3,1,,,1,,,,4wcDUnb2y2fW8sSzFd8EaQ,1,1,,2,2,,,1,1,,1,1,,,1,,1,,1,1,1,,,1,,1,,,2,2,,,,,,3,,1,,1,,,,1,2,,,,,,,,,,,2,,1,1,,1,,2,,,,,,,,,,,,1,,,,,,1,,,2,,,,checkin,,,1,,,1,,2,1,,2,5,9,8,1,1,1,,,1,1,2,3,1,5,3,13,8,3,3,3,5,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,1,2,2,2,3,2
1,,1,1,,3,,6,7,16,11,12,12,7,1,-p-9eBYvts8tcalo5IWOKw,129,147,148,146,16,129,11,9,8,17,6,7,8,8,34,1,,1,,1,,,160,144,125,134,7,125,12,8,8,17,14,11,9,18,,,,,1,,1,1,2,1,,1,,1,,,,,,,,33,25,21,32,11,21,8,1,1,1,,,,,1,,,,1,,5,4,4,6,5,6,7,,,,checkin,1,2,,,34,,28,31,11,17,22,8,4,4,8,11,7,8,,21,24,17,19,19,24,21,2,3,18,40,35,26,20,,,,,,,,,3,,,,1,,,,,,,,2,1,2,1,3,,23,13,19,16,34,28,42
,,,,,,,,,,,,,,,oPryOTTtcjR0-vMwEpfHig,,1,,,,2,,1,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,
,,,,,,,6,6,1,2,1,2,2,,136zvrfN6Kpr9tFj3OMNUQ,3,6,5,2,,5,1,2,2,1,1,1,,,2,,,,,1,,,2,4,3,1,1,2,3,2,2,4,4,1,2,7,,,,,,,,,,,,,,,,,,,,,,3,2,2,12,1,6,4,,,,,,,,,,,,,,,,2,,6,4,3,,,,checkin,,,,,6,,2,1,5,3,6,2,2,,,6,2,2,,1,3,2,,4,4,1,,1,3,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,6,3,6,1
,,,,,,1,7,6,4,4,8,9,3,,3Tqe27RNm_KK9Zdhg3YxCg,12,10,16,9,6,8,4,6,3,2,,1,3,,13,,,1,1,,,,10,9,5,7,7,10,3,6,3,5,4,3,1,3,,,,,,,,,,,,,,,,,,,,,,10,6,8,7,9,8,4,,,,,,,,,,,,,,2,8,1,,3,3,3,,,,checkin,,,,,10,,4,1,5,6,5,2,1,1,2,,8,2,,,7,8,5,,1,4,,,4,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,15,9,9,13,10
,,,,,,,2,,1,2,,1,5,,CckmnbRINaLB4Aaq1dAFCQ,1,2,4,,6,4,,,2,1,1,,,,1,,,,,,,,2,2,,1,1,1,4,1,2,,1,,3,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,3,3,,,,,,,,,,,,,,,,1,,,,,,,,checkin,,,,,1,,4,1,1,3,,,1,2,,1,2,5,,3,6,,,2,,2,,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1
